Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1	Serie N.º 1
Tiempo (s)	ángulo (rad)	Vector velocidad angular (rad/s)	Aceleración angular (rad/s²)	Posición (m)	Vector velocidad (m/s)	Aceleración (m/s²)	Intensidad luminosa (%)
15,440	26,372	-1,309	-2,727	0,6296	-0,031	-0,065	0,7
15,480	26,302	-1,527	2,727	0,6279	-0,036	0,065	0,6
15,520	26,250	-1,091	10,908	0,6267	-0,026	0,260	0,8
15,560	26,215	-0,654	10,908	0,6258	-0,016	0,260	0,8
15,600	26,197	-0,218	5,454	0,6254	-0,005	0,130	0,8
15,640	26,197	-0,218	0,000	0,6254	-0,005	0,000	0,8
15,680	26,180	-0,218	2,727	0,6250	-0,005	0,065	0,8
15,720	26,180	0,000	2,727	0,6250	0,000	0,065	0,8
15,760	26,180	0,000	-2,727	0,6250	0,000	-0,065	0,8
15,800	26,180	-0,218	-8,181	0,6250	-0,005	-0,195	0,8
15,840	26,162	-0,654	-5,454	0,6246	-0,016	-0,130	0,7
15,880	26,128	-0,654	0,000	0,6237	-0,016	1,735E-14	0,8
15,920	26,110	-0,654	-2,727	0,6233	-0,016	-0,065	0,8
15,960	26,075	-0,873	-5,454	0,6225	-0,021	-0,130	0,7
16,000	26,040	-1,091	-2,727	0,6217	-0,026	-0,065	0,8
16,040	25,988	-1,091	5,454	0,6204	-0,026	0,130	0,8
16,080	25,953	-0,654	10,908	0,6196	-0,016	0,260	0,7
16,120	25,936	-0,218	5,454	0,6192	-0,005	0,130	0,7
16,160	25,936	-0,218	-2,727	0,6192	-0,005	-0,065	0,9
16,200	25,918	-0,436	-5,454	0,6187	-0,010	-0,130	0,9
16,240	25,901	-0,654	-5,454	0,6183	-0,016	-0,130	0,9
16,280	25,866	-0,873	2,727	0,6175	-0,021	0,065	0,8
16,320	25,831	-0,436	8,181	0,6167	-0,010	0,195	0,9
16,360	25,831	-0,218	7,980E-13	0,6167	-0,005	2,314E-14	0,8
16,400	25,813	-0,436	1,214E-13	0,6162	-0,010	2,895E-15	0,9
16,440	25,796	-0,218	2,727	0,6158	-0,005	0,065	1,0
16,480	25,796	-0,218	-2,727	0,6158	-0,005	-0,065	1,0
16,520	25,779	-0,436	6,765E-13	0,6154	-0,010	2,024E-14	1,0
16,560	25,761	-0,218	2,727	0,6150	-0,005	0,065	1,0
16,600	25,761	-0,218	-1,214E-13	0,6150	-0,005	-2,024E-14	0,9
16,640	25,744	-0,218	2,727	0,6146	-0,005	0,065	1,1
16,680	25,744	0,000	2,727	0,6146	0,000	0,065	1,1
16,720	25,744	0,000	0,000	0,6146	0,000	0,000	1,1
16,760	25,744	0,000	0,000	0,6146	0,000	0,000	1,1
16,800	25,744	0,000	0,000	0,6146	0,000	0,000	1,1
16,840	25,744	0,000	0,000	0,6146	0,000	0,000	1,1
16,880	25,744	0,000	0,000	0,6146	0,000	0,000	1,1
16,920	25,744	0,000	0,000	0,6146	0,000	0,000	0,9
16,960	25,744	0,000	2,727	0,6146	0,000	0,065	1,1
17,000	25,744	0,218	16,362	0,6146	0,005	0,391	1,0
17,040	25,761	1,309	54,542	0,6150	0,031	1,302	0,9
17,080	25,848	4,581	76,358	0,6171	0,109	1,823	0,9
17,120	26,128	7,418	29,998	0,6237	0,177	0,716	0,9
17,160	26,442	6,981	-24,544	0,6312	0,167	-0,586	0,8
17,200	26,686	5,454	-21,817	0,6371	0,130	-0,521	0,8
17,240	26,878	5,236	2,727	0,6417	0,125	0,065	0,7
17,280	27,105	5,672	2,727	0,6471	0,135	0,065	0,7
17,320	27,332	5,454	-2,587E-12	0,6525	0,130	-7,529E-14	0,6
17,360	27,541	5,672	8,181	0,6575	0,135	0,195	0,6
17,400	27,786	6,109	2,587E-12	0,6633	0,146	5,794E-14	0,5
17,440	28,030	5,672	-24,544	0,6692	0,135	-0,586	0,5
17,480	28,239	4,145	-29,998	0,6742	0,099	-0,716	0,5
17,520	28,362	3,272	-5,454	0,6771	0,078	-0,130	0,5
17,560	28,501	3,709	13,635	0,6804	0,089	0,326	0,4
17,600	28,658	4,363	24,544	0,6842	0,104	0,586	0,3
17,640	28,850	5,672	32,725	0,6887	0,135	0,781	0,4
17,680	29,112	6,981	19,090	0,6950	0,167	0,456	0,4
17,720	29,409	7,199	-8,181	0,7021	0,172	-0,195	0,4
17,760	29,688	6,327	-27,271	0,7088	0,151	-0,651	0,4
17,800	29,915	5,018	-27,271	0,7142	0,120	-0,651	0,4
17,840	30,089	4,145	-16,362	0,7183	0,099	-0,391	0,5
17,880	30,247	3,709	-5,454	0,7221	0,089	-0,130	0,4
17,920	30,386	3,709	5,454	0,7254	0,089	0,130	0,4
17,960	30,543	4,145	13,635	0,7292	0,099	0,326	0,4
18,000	30,718	4,800	16,362	0,7333	0,115	0,391	0,4
18,040	30,927	5,454	16,362	0,7383	0,130	0,391	0,3
18,080	31,154	6,109	16,362	0,7437	0,146	0,391	0,4
18,120	31,416	6,763	13,635	0,7500	0,161	0,326	0,4
18,160	31,695	7,199	-5,454	0,7567	0,172	-0,130	0,4
18,200	31,992	6,327	-21,817	0,7637	0,151	-0,521	0,4
18,240	32,201	5,454	-5,454	0,7687	0,130	-0,130	0,4
18,280	32,428	5,890	16,362	0,7742	0,141	0,391	0,4
18,320	32,673	6,763	10,908	0,7800	0,161	0,260	0,4
18,360	32,969	6,763	-16,362	0,7871	0,161	-0,391	0,4
18,400	33,214	5,454	-27,271	0,7929	0,130	-0,651	0,4
18,440	33,406	4,581	-10,908	0,7975	0,109	-0,260	0,4
18,480	33,580	4,581	2,727	0,8017	0,109	0,065	0,3
18,520	33,772	4,800	5,454	0,8062	0,115	0,130	0,3
18,560	33,964	5,018	5,454	0,8108	0,120	0,130	0,4
18,600	34,174	5,236	8,181	0,8158	0,125	0,195	0,4
18,640	34,383	5,672	19,090	0,8208	0,135	0,456	0,4
18,680	34,627	6,763	16,362	0,8267	0,161	0,391	0,4
18,720	34,924	6,981	-2,727	0,8337	0,167	-0,065	0,4
18,760	35,186	6,545	-10,908	0,8400	0,156	-0,260	0,4
18,800	35,448	6,109	-16,362	0,8462	0,146	-0,391	0,3
18,840	35,675	5,236	-21,817	0,8517	0,125	-0,521	0,3
18,880	35,867	4,363	-24,544	0,8562	0,104	-0,586	0,3
18,920	36,024	3,272	-35,452	0,8600	0,078	-0,846	0,4
18,960	36,128	1,527	-38,179	0,8625	0,036	-0,911	0,3
19,000	36,146	0,218	-19,090	0,8629	0,005	-0,456	0,4
19,040	36,146	0,000	-2,727	0,8629	0,000	-0,065	0,3
19,080	36,146	0,000	0,000	0,8629	0,000	0,000	0,4
19,120	36,146	0,000	0,000	0,8629	0,000	0,000	0,4
19,160	36,146	0,000	-2,727	0,8629	0,000	-0,065	0,4
19,200	36,146	-0,218	-2,727	0,8629	-0,005	-0,065	0,4
19,240	36,128	-0,218	2,727	0,8625	-0,005	0,065	0,4
19,280	36,128	0,000	2,727	0,8625	0,000	0,065	0,4
19,320	36,128	0,000	-2,727	0,8625	0,000	-0,065	0,3
19,360	36,128	-0,218	-13,635	0,8625	-0,005	-0,326	0,3
19,400	36,111	-1,091	-35,452	0,8621	-0,026	-0,846	0,3
19,440	36,041	-3,054	-43,633	0,8604	-0,073	-1,042	0,3
19,480	35,867	-4,581	-24,544	0,8562	-0,109	-0,586	0,3
19,520	35,675	-5,018	-13,635	0,8517	-0,120	-0,326	0,3
19,560	35,465	-5,672	-16,362	0,8467	-0,135	-0,391	0,3
19,600	35,221	-6,327	-8,181	0,8408	-0,151	-0,195	0,3
19,640	34,959	-6,327	2,727	0,8346	-0,151	0,065	0,4
19,680	34,715	-6,109	8,181	0,8288	-0,146	0,195	0,3
19,720	34,470	-5,672	13,635	0,8229	-0,135	0,326	0,3
19,760	34,261	-5,018	-3,142E-12	0,8179	-0,120	-7,529E-14	0,3
19,800	34,069	-5,672	-32,725	0,8133	-0,135	-0,781	0,4
19,840	33,807	-7,636	-29,998	0,8071	-0,182	-0,716	0,4
19,880	33,458	-8,072	5,454	0,7987	-0,193	0,130	0,3
19,920	33,161	-7,199	16,362	0,7917	-0,172	0,391	0,3
19,960	32,882	-6,763	19,090	0,7850	-0,161	0,456	0,3
20,000	32,620	-5,672	27,271	0,7787	-0,135	0,651	0,4
20,040	32,428	-4,581	13,635	0,7742	-0,109	0,326	0,3
20,080	32,254	-4,581	-10,908	0,7700	-0,109	-0,260	0,4
20,120	32,062	-5,454	-19,090	0,7654	-0,130	-0,456	0,4
20,160	31,817	-6,109	-8,181	0,7596	-0,146	-0,195	0,4
20,200	31,573	-6,109	5,454	0,7537	-0,146	0,130	0,5
20,240	31,329	-5,672	8,181	0,7479	-0,135	0,195	0,4
20,280	31,119	-5,454	-5,454	0,7429	-0,130	-0,130	0,4
20,320	30,892	-6,109	-8,181	0,7375	-0,146	-0,195	0,4
20,360	30,631	-6,109	5,454	0,7312	-0,146	0,130	0,3
20,400	30,404	-5,672	-2,727	0,7258	-0,135	-0,065	0,4
20,440	30,177	-6,327	-16,362	0,7204	-0,151	-0,391	0,3
20,480	29,897	-6,981	-5,454	0,7137	-0,167	-0,130	0,4
20,520	29,618	-6,763	3,331E-12	0,7071	-0,161	9,263E-14	0,4
20,560	29,356	-6,981	-13,635	0,7008	-0,167	-0,326	0,4
20,600	29,060	-7,854	-10,908	0,6937	-0,187	-0,260	0,4
20,640	28,728	-7,854	5,454	0,6858	-0,188	0,130	0,4
20,680	28,431	-7,418	13,635	0,6787	-0,177	0,326	0,5
20,720	28,135	-6,763	21,817	0,6717	-0,161	0,521	0,4
20,760	27,890	-5,672	21,817	0,6658	-0,135	0,521	0,5
20,800	27,681	-5,018	13,635	0,6608	-0,120	0,326	0,4
20,840	27,489	-4,581	10,908	0,6562	-0,109	0,260	0,5
20,880	27,314	-4,145	5,454	0,6521	-0,099	0,130	0,5
20,920	27,157	-4,145	-2,298E-12	0,6483	-0,099	-5,499E-14	0,5
20,960	26,983	-4,145	10,908	0,6442	-0,099	0,260	0,5
21,000	26,826	-3,272	16,362	0,6404	-0,078	0,391	0,6
21,040	26,721	-2,836	1,815E-12	0,6379	-0,068	6,072E-14	0,6
21,080	26,599	-3,272	-5,454	0,6350	-0,078	-0,130	0,6
21,120	26,459	-3,272	2,727	0,6317	-0,078	0,065	0,6
21,160	26,337	-3,054	5,454	0,6287	-0,073	0,130	0,7
21,200	26,215	-2,836	8,181	0,6258	-0,068	0,195	0,7
21,240	26,110	-2,400	13,635	0,6233	-0,057	0,326	0,7
21,280	26,023	-1,745	10,908	0,6212	-0,042	0,260	0,7
21,320	25,970	-1,527	4,163E-13	0,6200	-0,036	5,811E-15	0,7
21,360	25,901	-1,745	-5,454	0,6183	-0,042	-0,130	0,8
21,400	25,831	-1,963	-2,727	0,6167	-0,047	-0,065	0,9
21,440	25,744	-1,963	8,181	0,6146	-0,047	0,195	0,9
21,480	25,674	-1,309	13,635	0,6129	-0,031	0,326	0,9
21,520	25,639	-0,873	8,181	0,6121	-0,021	0,195	1,0
21,560	25,604	-0,654	2,727	0,6112	-0,016	0,065	1,2
21,600	25,587	-0,654	-8,181	0,6108	-0,016	-0,195	1,5
21,640	25,552	-1,309	-13,635	0,6100	-0,031	-0,326	1,9
21,680	25,482	-1,745	7,272E-13	0,6083	-0,042	3,469E-14	2,1
21,720	25,412	-1,309	13,635	0,6067	-0,031	0,326	2,1
21,760	25,377	-0,654	10,908	0,6058	-0,016	0,260	2,8
21,800	25,360	-0,436	2,727	0,6054	-0,010	0,065	3,3
21,840	25,342	-0,436	2,727	0,6050	-0,010	0,065	4,0
21,880	25,325	-0,218	2,429E-13	0,6046	-0,005	2,314E-14	4,5
21,920	25,325	-0,436	-8,181	0,6046	-0,010	-0,195	4,8
21,960	25,290	-0,873	-10,908	0,6038	-0,021	-0,260	4,8
22,000	25,255	-1,309	-8,181	0,6029	-0,031	-0,195	5,2
22,040	25,185	-1,527	2,727	0,6012	-0,036	0,065	5,5
22,080	25,133	-1,091	10,908	0,6000	-0,026	0,260	6,2
22,120	25,098	-0,654	8,181	0,5992	-0,016	0,195	6,9
22,160	25,080	-0,436	3,636E-13	0,5987	-0,010	-8,674E-15	7,6
22,200	25,063	-0,654	-5,454	0,5983	-0,016	-0,130	7,8
22,240	25,028	-0,873	-5,454	0,5975	-0,021	-0,130	7,9
22,280	24,993	-1,091	-2,727	0,5967	-0,026	-0,065	8,0
22,320	24,941	-1,091	2,727	0,5954	-0,026	0,065	8,1
22,360	24,906	-0,873	5,454	0,5946	-0,021	0,130	8,4
22,400	24,871	-0,654	2,727	0,5937	-0,016	0,065	8,2
22,440	24,853	-0,654	-5,454	0,5933	-0,016	-0,130	8,2
22,480	24,819	-1,091	-8,181	0,5925	-0,026	-0,195	7,8
22,520	24,766	-1,309	-5,454	0,5912	-0,031	-0,130	7,7
22,560	24,714	-1,527	-5,454	0,5900	-0,036	-0,130	7,6
22,600	24,644	-1,745	-2,727	0,5883	-0,042	-0,065	7,0
22,640	24,574	-1,745	2,727	0,5867	-0,042	0,065	6,3
22,680	24,504	-1,527	10,908	0,5850	-0,036	0,260	5,8
22,720	24,452	-0,873	8,181	0,5838	-0,021	0,195	4,8
22,760	24,435	-0,873	-5,454	0,5833	-0,021	-0,130	3,9
22,800	24,382	-1,309	-8,181	0,5821	-0,031	-0,195	3,1
22,840	24,330	-1,527	-5,454	0,5808	-0,036	-0,130	2,8
22,880	24,260	-1,745	-5,454	0,5792	-0,042	-0,130	2,6
22,920	24,190	-1,963	-8,181	0,5775	-0,047	-0,195	2,1
22,960	24,103	-2,400	-8,181	0,5754	-0,057	-0,195	1,7
23,000	23,998	-2,618	-2,727	0,5729	-0,062	-0,065	1,3
23,040	23,894	-2,618	-2,727	0,5704	-0,062	-0,065	1,1
23,080	23,789	-2,836	-5,454	0,5679	-0,068	-0,130	1,0
23,120	23,667	-3,054	-2,727	0,5650	-0,073	-0,065	0,9
23,160	23,544	-3,054	1,144E-12	0,5621	-0,073	4,042E-14	0,9
23,200	23,422	-3,054	2,727	0,5592	-0,073	0,065	0,8
23,240	23,300	-2,836	2,727	0,5562	-0,068	0,065	0,8
23,280	23,195	-2,836	-1,571E-12	0,5537	-0,068	-3,764E-14	0,8
23,320	23,073	-2,836	1,571E-12	0,5508	-0,068	3,764E-14	0,8
23,360	22,969	-2,836	-2,727	0,5483	-0,068	-0,065	0,7
23,400	22,846	-3,054	-5,454	0,5454	-0,073	-0,130	0,7
23,440	22,724	-3,272	-5,454	0,5425	-0,078	-0,130	0,7
23,480	22,585	-3,491	2,727	0,5392	-0,083	0,065	0,6
23,520	22,445	-3,054	13,635	0,5358	-0,073	0,326	0,7
23,560	22,340	-2,400	10,908	0,5333	-0,057	0,260	0,6
23,600	22,253	-2,182	-1,887E-12	0,5312	-0,052	-4,918E-14	0,6
23,640	22,166	-2,400	-2,727	0,5292	-0,057	-0,065	0,6
23,680	22,061	-2,400	8,181	0,5267	-0,057	0,195	0,5
23,720	21,974	-1,745	10,908	0,5246	-0,042	0,260	0,6
23,760	21,921	-1,527	2,727	0,5233	-0,036	0,065	0,6
23,800	21,852	-1,527	8,181	0,5217	-0,036	0,195	0,5
23,840	21,799	-0,873	10,908	0,5204	-0,021	0,260	0,5
23,880	21,782	-0,654	2,727	0,5200	-0,016	0,065	0,6
23,920	21,747	-0,654	-2,727	0,5192	-0,016	-0,065	0,5
23,960	21,729	-0,873	-8,181	0,5187	-0,021	-0,195	0,5
24,000	21,677	-1,309	-13,635	0,5175	-0,031	-0,326	0,5
24,040	21,625	-1,963	-13,635	0,5163	-0,047	-0,326	0,5
24,080	21,520	-2,400	-8,181	0,5137	-0,057	-0,195	0,5
24,120	21,433	-2,618	-8,181	0,5117	-0,063	-0,195	0,5
24,160	21,310	-3,054	1,454E-12	0,5087	-0,073	3,469E-14	0,5
24,200	21,188	-2,618	10,908	0,5058	-0,062	0,260	0,5
24,240	21,101	-2,182	10,908	0,5037	-0,052	0,260	0,5
24,280	21,014	-1,745	13,635	0,5017	-0,042	0,326	0,5
24,320	20,961	-1,091	13,635	0,5004	-0,026	0,326	0,5
24,360	20,926	-0,654	8,181	0,4996	-0,016	0,195	0,5
24,400	20,909	-0,436	5,454	0,4992	-0,010	0,130	0,5
24,440	20,892	-0,218	2,727	0,4987	-0,005	0,065	0,5
24,480	20,892	-0,218	-5,454	0,4987	-0,005	-0,130	0,5
24,520	20,874	-0,654	-5,454	0,4983	-0,016	-0,130	0,5
24,560	20,839	-0,654	2,727	0,4975	-0,016	0,065	0,4
24,600	20,822	-0,436	2,727	0,4971	-0,010	0,065	0,5
24,640	20,804	-0,436	-5,551E-13	0,4967	-0,010	-8,674E-15	0,5
24,680	20,787	-0,436	7,980E-13	0,4962	-0,010	5,790E-15	0,5
24,720	20,769	-0,436	2,429E-13	0,4958	-0,010	5,790E-15	0,5
24,760	20,752	-0,436	-2,727	0,4954	-0,010	-0,065	0,5
24,800	20,735	-0,654	3,123E-13	0,4950	-0,016	2,884E-15	0,5
24,840	20,700	-0,436	5,454	0,4942	-0,010	0,130	0,5
24,880	20,700	-0,218	-3,123E-13	0,4942	-0,005	-2,884E-15	0,5
24,920	20,682	-0,436	-2,727	0,4937	-0,010	-0,065	0,5
24,960	20,665	-0,436	-2,429E-13	0,4933	-0,010	2,884E-15	0,5
25,000	20,647	-0,436	-3,123E-13	0,4929	-0,010	1,446E-14	0,5
25,040	20,630	-0,436	7,980E-13	0,4925	-0,010	-2,884E-15	0,5
25,080	20,612	-0,436	2,727	0,4921	-0,010	0,065	0,5
25,120	20,595	-0,218	2,727	0,4917	-0,005	0,065	0,5
25,160	20,595	-0,218	-4,337E-13	0,4917	-0,005	2,895E-15	0,4
25,200	20,577	-0,218	2,727	0,4912	-0,005	0,065	0,5
25,240	20,577	0,000	4,337E-13	0,4912	0,000	-2,895E-15	0,5
25,280	20,577	-0,218	-2,727	0,4912	-0,005	-0,065	0,4
25,320	20,560	-0,218	-2,727	0,4908	-0,005	-0,065	0,5
25,360	20,560	-0,436	-8,181	0,4908	-0,010	-0,195	0,4
25,400	20,525	-0,873	-5,454	0,4900	-0,021	-0,130	0,5
25,440	20,490	-0,873	-1,041E-12	0,4892	-0,021	-1,158E-14	0,5
25,480	20,455	-0,873	4,857E-13	0,4883	-0,021	2,025E-14	0,5
25,520	20,420	-0,873	1,041E-12	0,4875	-0,021	2,906E-15	0,5
25,560	20,385	-0,873	-4,857E-13	0,4867	-0,021	-1,158E-14	0,5
25,600	20,351	-0,873	-2,727	0,4858	-0,021	-0,065	0,5
25,640	20,316	-1,091	-5,454	0,4850	-0,026	-0,130	0,5
25,680	20,263	-1,309	4,996E-14	0,4837	-0,031	1,444E-14	0,5
25,720	20,211	-1,091	2,727	0,4825	-0,026	0,065	0,5
25,760	20,176	-1,091	-6,051E-13	0,4817	-0,026	-1,444E-14	0,5
25,800	20,124	-1,091	5,454	0,4804	-0,026	0,130	0,5
25,840	20,089	-0,654	8,181	0,4796	-0,016	0,195	0,5
25,880	20,071	-0,436	5,454	0,4792	-0,010	0,130	0,5
25,920	20,054	-0,218	-7,980E-13	0,4787	-0,005	2,884E-15	0,5
25,960	20,054	-0,436	-10,908	0,4787	-0,010	-0,260	0,5
26,000	20,019	-1,091	-5,454	0,4779	-0,026	-0,130	0,5
26,040	19,967	-0,873	8,181	0,4767	-0,021	0,195	0,5
26,080	19,949	-0,436	2,727	0,4762	-0,010	0,065	0,5
26,120	19,932	-0,654	-5,454	0,4758	-0,016	-0,130	0,5
26,160	19,897	-0,873	3,636E-13	0,4750	-0,021	0,000	0,5
26,200	19,862	-0,654	5,454	0,4742	-0,016	0,130	0,5
26,240	19,844	-0,436	2,727	0,4737	-0,010	0,065	0,5
26,280	19,827	-0,436	3,123E-13	0,4733	-0,010	-1,446E-14	0,5
26,320	19,809	-0,436	-2,727	0,4729	-0,010	-0,065	0,5
26,360	19,792	-0,654	-5,454	0,4725	-0,016	-0,130	0,5
26,400	19,757	-0,873	-2,727	0,4717	-0,021	-0,065	0,5
26,440	19,722	-0,873	-2,727	0,4708	-0,021	-0,065	0,5
26,480	19,687	-1,091	-5,454	0,4700	-0,026	-0,130	0,5
26,520	19,635	-1,309	-2,727	0,4687	-0,031	-0,065	0,5
26,560	19,583	-1,309	-7,272E-13	0,4675	-0,031	-1,735E-14	0,5
26,600	19,530	-1,309	-7,272E-13	0,4662	-0,031	-8,674E-15	0,5
26,640	19,478	-1,309	2,727	0,4650	-0,031	0,065	0,4
26,680	19,426	-1,091	5,454	0,4637	-0,026	0,130	0,5
26,720	19,391	-0,873	2,727	0,4629	-0,021	0,065	0,5
26,760	19,356	-0,873	2,727	0,4621	-0,021	0,065	0,5
26,800	19,321	-0,654	5,454	0,4612	-0,016	0,130	0,5
26,840	19,303	-0,436	5,454	0,4608	-0,010	0,130	0,5
26,880	19,286	-0,218	2,727	0,4604	-0,005	0,065	0,5
26,920	19,286	-0,218	-2,727	0,4604	-0,005	-0,065	0,5
26,960	19,268	-0,436	-1,214E-13	0,4600	-0,010	-2,895E-15	0,5
27,000	19,251	-0,218	5,454	0,4596	-0,005	0,130	0,5
27,040	19,251	0,000	-4,337E-13	0,4596	0,000	2,895E-15	0,5
27,080	19,251	-0,218	-2,727	0,4596	-0,005	-0,065	0,6
27,120	19,234	-0,218	5,454	0,4592	-0,005	0,130	0,6
27,160	19,234	0,218	5,454	0,4592	0,005	0,130	0,6
27,200	19,251	0,218	-2,727	0,4596	0,005	-0,065	0,5
27,240	19,251	0,000	-2,727	0,4596	0,000	-0,065	0,6
27,280	19,251	0,000	0,000	0,4596	0,000	0,000	0,5
27,320	19,251	0,000	0,000	0,4596	0,000	0,000	0,5
27,360	19,251	0,000	2,727	0,4596	0,000	0,065	0,5
27,400	19,251	0,218	2,727	0,4596	0,005	0,065	0,5
27,440	19,268	0,218	-2,727	0,4600	0,005	-0,065	0,5
27,480	19,268	0,000	-2,727	0,4600	0,000	-0,065	0,5
27,520	19,268	0,000	2,727	0,4600	0,000	0,065	0,5
27,560	19,268	0,218	5,454	0,4600	0,005	0,130	0,5
27,600	19,286	0,436	8,181	0,4604	0,010	0,195	0,5
27,640	19,303	0,873	19,090	0,4608	0,021	0,456	0,5
27,680	19,356	1,963	19,090	0,4621	0,047	0,456	0,5
27,720	19,460	2,400	5,454	0,4646	0,057	0,130	0,5
27,760	19,548	2,400	-2,727	0,4667	0,057	-0,065	0,5
27,800	19,652	2,182	-10,908	0,4692	0,052	-0,260	0,5
27,840	19,722	1,527	-10,908	0,4708	0,036	-0,260	0,5
27,880	19,775	1,309	-8,181	0,4721	0,031	-0,195	0,5
27,920	19,827	0,873	-13,635	0,4733	0,021	-0,326	0,5
27,960	19,844	0,218	-10,908	0,4737	0,005	-0,260	0,5
28,000	19,844	0,000	-2,727	0,4737	0,000	-0,065	0,5
28,040	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,080	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,120	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,160	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,200	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,240	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,280	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,320	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,360	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,400	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,440	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,480	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,520	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,560	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,600	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,640	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,680	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,720	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,760	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,800	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,840	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,880	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,920	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
28,960	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,000	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,040	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,080	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,120	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,160	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,200	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,240	19,844	0,000	2,727	0,4737	0,000	0,065	0,5
29,280	19,844	0,218	2,727	0,4737	0,005	0,065	0,5
29,320	19,862	0,218	-2,727	0,4742	0,005	-0,065	0,5
29,360	19,862	0,000	-2,727	0,4742	0,000	-0,065	0,5
29,400	19,862	0,000	0,000	0,4742	0,000	0,000	0,5
29,440	19,862	0,000	0,000	0,4742	0,000	0,000	0,5
29,480	19,862	0,000	-2,727	0,4742	0,000	-0,065	0,5
29,520	19,862	-0,218	-2,727	0,4742	-0,005	-0,065	0,4
29,560	19,844	-0,218	2,727	0,4737	-0,005	0,065	0,4
29,600	19,844	0,000	2,727	0,4737	0,000	0,065	0,5
29,640	19,844	0,000	0,000	0,4737	0,000	0,000	0,5
29,680	19,844	0,000	-2,727	0,4737	0,000	-0,065	0,5
29,720	19,844	-0,218	-16,362	0,4737	-0,005	-0,391	0,5
29,760	19,827	-1,309	-27,271	0,4733	-0,031	-0,651	0,5
29,800	19,740	-2,400	-16,362	0,4712	-0,057	-0,391	0,6
29,840	19,635	-2,618	7,772E-13	0,4687	-0,063	4,051E-14	0,6
29,880	19,530	-2,400	5,454	0,4662	-0,057	0,130	0,6
29,920	19,443	-2,182	2,727	0,4642	-0,052	0,065	0,7
29,960	19,356	-2,182	-1,765E-12	0,4621	-0,052	-2,888E-14	0,9
30,000	19,268	-2,182	2,727	0,4600	-0,052	0,065	1,0
30,040	19,181	-1,963	8,181	0,4579	-0,047	0,195	1,1
30,080	19,111	-1,527	2,727	0,4562	-0,036	0,065	1,1
30,120	19,059	-1,745	-10,908	0,4550	-0,042	-0,260	1,2
30,160	18,972	-2,400	-10,908	0,4529	-0,057	-0,260	1,1
30,200	18,867	-2,618	7,772E-13	0,4504	-0,062	3,183E-14	1,1
30,240	18,762	-2,400	13,635	0,4479	-0,057	0,326	1,1
30,280	18,675	-1,527	24,544	0,4458	-0,036	0,586	1,0
30,320	18,640	-0,436	19,090	0,4450	-0,010	0,456	0,8
30,360	18,640	0,000	5,454	0,4450	0,000	0,130	0,7
30,400	18,640	0,000	0,000	0,4450	0,000	0,000	0,7
30,440	18,640	0,000	0,000	0,4450	0,000	0,000	0,7
30,480	18,640	0,000	0,000	0,4450	0,000	0,000	0,7
30,520	18,640	0,000	0,000	0,4450	0,000	0,000	0,7
30,560	18,640	0,000	0,000	0,4450	0,000	0,000	0,7
30,600	18,640	0,000	0,000	0,4450	0,000	0,000	0,7
30,640	18,640	0,000	2,727	0,4450	0,000	0,065	0,7
30,680	18,640	0,218	2,727	0,4450	0,005	0,065	0,7
30,720	18,658	0,218	-6,765E-13	0,4454	0,005	-2,895E-15	0,8
30,760	18,658	0,218	16,362	0,4454	0,005	0,391	0,8
30,800	18,675	1,527	38,179	0,4458	0,036	0,911	0,8
30,840	18,780	3,272	35,452	0,4483	0,078	0,846	1,0
